ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,control,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Agent_cause_8,Object_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_3e2GV1v0P7HRJMI,Default Response Set,Anonymous,,,69.178.26.207,0,1/20/2017 18:17,1/20/2017 18:25,1,1,1,1,1,0,0,62.907,0,,,"The administrative assistant and the professor both had permission to take supplies, such as pencils, from the vending machine. So they used the vending machine, without using the broken white lever and received their requested supplies which happened to be the last ones available. The student who tried to use the vending machine to receive supplies did not have permission to do so and couldn't because the supplies they wanted were out.",108.808,319.002,323.371,5,,0,0,1,1,,1,1,,1,26,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,61.27549744,-149.7924042,-1
R_2cnm9aNM4YXwNxr,Default Response Set,Anonymous,,,24.171.81.133,0,1/20/2017 18:22,1/20/2017 18:29,1,1,1,1,1,0,0,98.209,0,,"When the Professor pulled the red lever to get a pencil, and it malfunctioned, he would have tried the black lever.  Then when the student went to get a pencil, she could have pulled the red lever, and received a pencil.",,41.203,88.771,185.39,3,18,0,100,1,1,,1,1,,2,77,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,38.81419373,-91.20760345,-1
R_31mbdkYr3WwLj6w,Default Response Set,Anonymous,,,216.49.44.178,0,1/20/2017 18:30,1/20/2017 18:36,1,1,1,1,1,0,0,52.668,0,"Based on the description of the story it appeared that if the professor had not taken the last available pencil the student would have had access to it. Maybe it would been worthwhile if more pencils could have been made available at that time, or maybe the professor could have been more thoughtful and left this pencil in the machine  ",,,17.479,101.382,180.515,6,16,62,51,1,1,1,,1,,1,66,2,,,,1,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.99949646,-75.1812973,-1
R_9Txod7Rp1sut8VH,Default Response Set,Anonymous,,,104.36.239.146,0,1/20/2017 18:07,1/20/2017 18:39,1,1,1,1,1,0,0,80.245,0,,,There's a vending machine that you can get pencils and erasers from.  Red or Black lever for a pencil and white lever for an eraser.  The white lever sucks.  Two staff members take the last two pencils.  Now a student that needs one can't get one.,1.519,102.558,104.709,2,,100,100,1,1,,1,1,,1,36,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,46.41819763,-118.9002991,-1
R_2v1Hlsd888UQJQr,Default Response Set,Anonymous,,,75.111.21.69,0,1/20/2017 18:37,1/20/2017 18:42,1,1,1,1,1,0,0,72.319,0,,,"The white lever malfunctions and instead of releasing just an eraser it releases a pencil as well--breaking it in the process. One would think that with more pencils coming out of the vending machine that weren't requested, that it would eventually would run low on pencils. Staff are allowed to use the machine for supplies. However, a student was left without a pencil due to a shortage in the machine after 2 staff members each got a pencil.",7.625,7.625,132.905,1,,51,,1,1,,1,1,,2,43,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.71769714,-124.1147003,-1
R_3EYdosSXCzHCCqh,Default Response Set,Anonymous,,,23.122.146.249,0,1/20/2017 18:39,1/20/2017 18:44,1,1,1,1,1,0,0,147.73,0,,,"Because of the vending machine has  a malfunction, so when the white lever is pulled it would almost always break a pencil.  And all the pencils that are broken are not calculated in the budget needed.  So when a student actually needed a pencil, there wasn't any left.",8.171,56.008,114.604,4,,2,3,1,1,,1,1,,2,26,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,34.00169373,-84.47100067,-1
R_2VgX81uEBpP8x7i,Default Response Set,Anonymous,,,70.169.108.175,0,1/20/2017 18:44,1/20/2017 18:50,1,1,1,1,1,0,0,77.531,0,He could have borrowed a pencil from a student instead. If he had borrowed a pencil instead then there would have been one pencil remaining for the student in need of one to take a test. ,,,63.84,63.84,150.593,1,18,40,10,1,1,,1,1,,2,34,2,1,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.33239746,-94.30390167,-1
R_26kxQCTSoZ7OkEf,Default Response Set,Anonymous,,,24.168.116.197,0,1/20/2017 18:47,1/20/2017 18:50,1,1,1,1,1,0,0,66.898,0,,,a pencil earaser machine has three levers. a black white and red lever. the new guy takes the last two pwncils and a student now needs one,3.102,3.102,44.897,1,,1,1,1,1,,1,,,2,21,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.59660339,-74.07749939,-1
R_s6E1cd7ILN9bkK5,Default Response Set,Anonymous,,,70.173.186.160,0,1/20/2017 18:50,1/20/2017 18:54,1,1,1,1,1,0,0,80.859,0,,,"the professor and the administrative asst. got the last two pencils from the vending machine.  much later, a student came along and the machine was out of pencils.",7.792,7.792,59.692,1,,50,50,1,1,,1,1,,,,,,,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,36.12010193,-115.0876999,-1
R_3r2Pas6iyKJ2yZ5,Default Response Set,Anonymous,,,64.251.171.231,0,1/20/2017 18:52,1/20/2017 18:57,1,1,1,1,1,0,0,86.757,0,"Professor Smith could have accidentally pulled the wrong lever, the white lever, and not receive a pencil. The vending machine could have malfunctioned if the levers were pulled at the same time, causing one or both people to not receive a pencil. If Professor Smith had not taken the pencil, another student could have gotten the pencil they needed for the test.",,,18.294,84.731,142.682,3,17,80,21,1,1,,1,1,,2,47,2,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,43.57099915,-101.6720963,-1
R_2veREbKXExN2D4O,Default Response Set,Anonymous,,,68.109.148.191,0,1/20/2017 18:53,1/20/2017 18:59,1,1,1,1,1,0,0,99.705,0,"If Professor Smith had brought his own pencil from home, he would have not needed to pull the lever and receive a pencil from the machine. This would have led to one pencil left in the machine for the student who really needed it. However, I do not blame Professor Smith, as he was told that pencils were available to them from the machine.",,,13.238,13.238,176.147,1,18,10,10,1,1,,1,1,,2,29,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,33.60960388,-112.3772964,-1
R_BS2lCNTULVKOIMh,Default Response Set,Anonymous,,,174.16.219.167,0,1/20/2017 18:53,1/20/2017 19:00,1,1,1,1,1,0,0,98.379,0,,,"A philosophy department has a vending machine that dispenses both pencils and erasers.  The black and red levers yield pencils, the white erasers.  The white lever frequently malfunctions dispensing both a pencil and an eraser but the pencil is broken.  A new professor starts in the department and is told he can get pencils and erasers from the vending machine as there are usually plenty.  Both the professor and an administrative assistant need a pencil which they get from the machine taking the last two.  A student, who needs a pencil, cannot get one, this causes a problem.",7.301,23.381,188.783,3,,10,0,1,1,,1,1,,2,58,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.16749573,-105.0225983,-1
R_2rPIdVml6rMHFRq,Default Response Set,Anonymous,,,74.73.90.16,0,1/20/2017 18:59,1/20/2017 19:04,1,1,1,1,1,0,0,77.728,0,"Although Prof Smith was not wrong to take a pencil from the vending machine, as he was allowed to, things may have been different if he hadn't.  Perhaps if vending machines were only for students or teaching assistants, then there would be enough, as professors, who have their own offices, should certainly have pencils around.  If he had not taken a pencil, there is a chance that the student who needed one very badly would have gotten one, but there is no guarantee that someone else would not have gotten there first.",,,9.208,9.208,137.58,1,18,0,0,1,1,,1,1,,2,48,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.76220703,-73.91210175,-1
R_3rHAFfeEWgHpusj,Default Response Set,Anonymous,,,104.207.136.2,0,1/20/2017 18:58,1/20/2017 19:09,1,1,1,1,1,0,0,90.549,0,,,"We were told that there is a vending machine for pencils and erasers (and possibly other supplies.) The machine has 3 levers, red, black, and white. Red and Black both function identically, producing a pencil alone. The White lever functions differently, by producing both a pencil and an eraser. Furthermore, the white lever is known to malfunction rather commonly; The malfunction leads the machine to break the pencil being produced, leaving you with an eraser and a broken pencil. /  / We were also told that the machine is there for use by the professors and administrative assistants. We were not told specifically weather the students may access the machine on their own or not. /  / We were told that a new employee was hired, and explained the ins and outs of the vending machine, but not told about the malfunction with the White lever.  /  / We were told that an existing employee and the new employee simultaneously pulled the red and black levers, and both received pencils as intended. /  / We were then told that the machine was now empty of pencils, or at least individual pencils (those not bundled with an eraser.) /  / We were finally told that a student desperately needed a pencil, but as there were not more pencils in the machine, was unable to get one. ",1.548,259.449,391.329,2,,0,0,1,1,,1,1,,1,26,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,40.4651947,-74.23069763,-1
R_3Pplba4NVxYIKzd,Default Response Set,Anonymous,,,192.0.14.133,0,1/20/2017 19:06,1/20/2017 19:10,1,1,1,1,1,0,0,51.665,0,,"If the red lever had not produced a pencil, the second professor could have simply waited his turn and pulled the black lever when the first professor finished. It seems that the machine has a lot of problems, so perhaps the professor needing the pencil could have just pulled levers until something happened.",,17.674,17.674,96.876,1,16,2,5,1,1,,1,1,,2,40,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.6967926,-121.3981018,-1
R_2EGdOF7kNwRwwFE,Default Response Set,Anonymous,,,162.195.226.56,0,1/20/2017 19:05,1/20/2017 19:12,1,1,1,1,1,2.517,14.323,88.607,4,,I that Smith would have tried the black lever (I think it was out though).  I suppose he may have continually tried the red lever.  If unsuccessful at that maybe he would have opted for the white lever out of desperation. ,,1.705,166.889,169.873,7,17,10,20,1,1,,1,1,,1,56,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,37.645401,-95.46299744,-1
R_3IY6qYo0CClqZ4Y,Default Response Set,Anonymous,,,24.130.100.43,0,1/20/2017 19:13,1/20/2017 19:16,1,1,1,1,1,0,0,43.876,0,,,A teacher and a teacher assistant each take a pencil and those are the last 2 pencils in a vending machine. A student goes to the machine to get a pencil but there are no more pencils left.,1.237,4.189,36.632,2,,0,0,1,1,,1,1,,2,26,2,,1,,,1,1,,control|altTime|outcomeChange,Agent_cause|Object_cause,,38.3433075,-122.7041016,-1
R_0qR16ovqpKr7DrP,Default Response Set,Anonymous,,,72.200.45.239,0,1/20/2017 19:05,1/20/2017 19:20,1,1,1,1,1,0,0,51.966,0,,,"In order to control the number of office supplies floating around the department, a supply vending machine was installed. There are different colored levers that produce various supplies, the white handle is malfunctioning, though. When two people, a professor, and administration take the last two pencils, the students are left without any for their exam, ",7.405,111.443,113.682,3,,1,25,1,1,,1,1,,2,25,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,30.02819824,-90.25050354,-1
R_2eVX8TDEAIsGOlL,Default Response Set,Anonymous,,,166.82.228.122,0,1/20/2017 19:18,1/20/2017 19:23,1,1,1,1,1,0,0,69.886,0,If he didn't take the pencil then the student that came next could of had one.  The professor reasoned that there were plenty of pencils and erasers so I would think that he wouldn't think that he'd be taking the last one leaving none for the next student.,,,14.597,14.597,111.529,1,18,75,60,1,1,,1,1,,2,46,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,35.4197998,-80.67479706,-1
R_3HzywkCXrtfnRx0,Default Response Set,Anonymous,,,108.206.86.227,0,1/20/2017 19:32,1/20/2017 19:37,1,1,1,1,1,0,0,49.898,0,,,"There is a vending machine at a university that dispenses pencils and erasers. It has three levers that respectively dispense these items. One is red, another's black, and the last is white. Two administrators simultaneously pulled the red and black levers to receive pencils. Shortly thereafter, a student desperately needed to dispense a pencil for an exam, but realized there were no more left.",1.639,72.055,177.237,2,,19,2,1,1,,1,,,1,21,,,,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,33.37579346,-84.46569824,-1
R_2uridloxHumhjbX,Default Response Set,Anonymous,,,66.69.243.166,0,1/20/2017 19:32,1/20/2017 19:37,1,1,1,1,1,0,0,67.331,0,Well if the professor had not taken a pencil then there would have been one left for the student. The machine needs to have a system to let everyone know when it's about to run out so nobody is left without a pencil.,,,53.904,53.904,142.019,1,18,40,20,,1,1,,1,1,2,64,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,30.1678009,-97.82250214,-1
R_sBuM3CnidhdrIzf,Default Response Set,Anonymous,,,71.14.48.122,0,1/20/2017 19:32,1/20/2017 19:42,1,1,1,1,1,0,0,78.097,0,,,"A university has a vending machine that dispenses pencils and erasers. If you want a pencil, you can pull a black or red lever. If you want an eraser, you can pull a white lever. The white lever almost always malfunctions, so instead of just dispensing an eraser, it also dispenses a pencil that breaks in the process. There is a new professor at the university who knows that if he pulls the red or black lever, he will get a pencil. One day, the professor and an administrative assistant went to the machine to get a pencil. The administrative assistant pulled the red lever, while the professor pulled the black lever. Those two pencils were the very last pencils, so when another student was in dire need of a pencil, the vending machine was empty.",9.172,9.172,443.049,1,,25,1,1,1,,1,1,,2,21,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,33.48109436,-87.0951004,-1
R_8jJ7vxiDahPsuf7,Default Response Set,Anonymous,,,67.183.17.42,0,1/20/2017 19:44,1/20/2017 19:47,1,1,1,1,1,2.952,37.863,39.611,9,,,There is a vending machine in the school that gives you erasers and pencils. One day a professor pulled the levers to get the last pencil. A student tried the vending machine later on and found that it did not have anymore pencils which he needed for an upcoming test.,1.382,80.014,91.782,4,,65,0,1,1,,1,,,1,25,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,47.65139771,-122.4077988,-1
R_u9Txwwp5t7cvwK5,Default Response Set,Anonymous,,,100.37.217.26,0,1/20/2017 19:48,1/20/2017 19:53,1,1,1,1,1,0,0,77.784,0,Professor would have to use a pen or borrow a pencil from his assistant. The student will then be able to get a pencil from the machine.,,,27.513,27.513,84.215,1,19,100,0,1,1,,1,1,,2,65,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,40.56599426,-74.12580109,-1
R_1pEBxYfixfCD5yZ,Default Response Set,Anonymous,,,73.193.164.220,0,1/20/2017 20:02,1/20/2017 20:07,1,1,1,1,1,0,0,93.953,0,If Professor Smith had not taken a pencil then there would have been a pencil left for the student that needed one. I believe the student needed the pencil more so Proffesor Somith should have left it there.,,,25.447,25.447,100.13,1,18,36,11,1,1,,1,1,,1,34,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,39.80180359,-75.00800323,-1
R_ANEn0qegqHpeaAN,Default Response Set,Anonymous,,,142.129.124.193,0,1/20/2017 20:01,1/20/2017 20:08,1,1,1,1,1,0,0,68.651,0,,,"Professor Smith and an administrative assistant pulled levers on a pencil and eraser dispensing machine at the same time, red and black levers, and each received a pencil. Although the machine always seems to have plenty of pencils and the professors have been invited to help them selves to the pencils from the machine, at this particular time, the machine is empty of pencils when a student attempts to use it immediately after the Professor and the assistant. We are told that the machine also has a white lever that dispenses erasers, but it malfunctions often and dispenses the eraser along with a broken pencil when the white lever is pulled.",7.103,59.92,223.915,3,,0,,1,1,,1,1,,1,63,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,34.13789368,-118.3918991,-1
R_2ZV9nMViBOzkGXM,Default Response Set,Anonymous,,,67.77.56.21,0,1/20/2017 20:16,1/20/2017 20:22,1,1,1,1,1,37.521,46.506,66.73,3,,,A philosophy department bought a vending machine to dispense pencils and erasers.  There's a red lever and black lever for pencils and a white lever for erasers.  The white lever malfunctions and dispenses a broken pencil with the eraser.  A new professor named smith and an administrative assistant cause a big problem by taking the last two pencils from the machine.,23.953,64.377,157.524,7,,50,0,1,1,,1,1,,1,33,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,38.55160522,-92.27449799,-1
R_31Agz8eJVwOI1vM,Default Response Set,Anonymous,,,72.131.113.80,0,1/20/2017 20:24,1/20/2017 20:29,1,1,1,1,1,0,0,61.201,0,"Professor Smith could have shared the pencil with the other professor. If this had happened, the student would have had a pencil for the test.",,,23.971,23.971,127.226,1,19,55,10,1,1,,1,1,,1,33,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,42.70970154,-88.04180145,-1

